Datum,Zeitpunkt,Leitfähigkeit,Temperatur,pH,Redox,
03/06/21,20:01:00,46.6,58.5,12.502,-104.1,3954
03/06/21,20:01:32,46.6,58.5,12.503,-103.3,3955
03/06/21,20:02:02,46.6,58.6,12.501,-103.7,3956
03/06/21,20:02:32,46.5,58.6,12.501,-104.4,3957
03/06/21,20:03:02,46.6,58.5,12.502,-104,3958
03/06/21,20:03:32,46.5,58.6,12.501,-102.9,3959
03/06/21,20:04:01,46.5,58.6,12.502,-103.3,3960
03/06/21,20:04:33,46.5,58.5,12.503,-103.8,3961
03/06/21,20:05:03,46.5,58.5,12.501,-103.4,3962
03/06/21,20:05:34,46.5,58.6,12.5,-103.3,3963
03/06/21,20:06:03,46.5,58.5,12.5,-102.6,3964
03/06/21,20:06:33,46.5,58.5,12.501,-103.8,3965
03/06/21,20:07:03,46.5,58.5,12.501,-103.8,3966
03/06/21,20:07:34,46.5,58.6,12.5,-103.4,3967
03/06/21,20:08:03,46.5,58.6,12.498,-103.7,3968
03/06/21,20:08:35,46.5,58.6,12.499,-103.2,3969
03/06/21,20:09:05,46.5,58.5,12.501,-103.7,3970
03/06/21,20:09:38,46.5,58.6,12.5,-103.1,3971
03/06/21,20:10:06,46.5,58.6,12.502,-103,3972
03/06/21,20:10:36,46.5,58.6,12.501,-104,3973
03/06/21,20:11:05,46.5,58.5,12.501,-103,3974
03/06/21,20:11:35,46.5,58.6,12.502,-103.3,3975
03/06/21,20:12:06,46.5,58.6,12.5,-103.4,3976
03/06/21,20:12:37,46.5,58.6,12.5,-103,3977
03/06/21,20:13:07,46.5,58.6,12.501,-103.8,3978
03/06/21,20:13:38,46.5,58.5,12.502,-103.3,3979
03/06/21,20:14:08,46.5,58.5,12.501,-103.7,3980
03/06/21,20:14:38,46.5,58.6,12.502,-103.8,3981
03/06/21,20:15:09,46.5,58.6,12.502,-103.5,3982
03/06/21,20:15:38,46.5,58.6,12.502,-103.2,3983
03/06/21,20:16:08,46.5,58.6,12.501,-103,3984
03/06/21,20:16:39,46.5,58.6,12.5,-102.7,3985
03/06/21,20:17:09,46.5,58.6,12.501,-103.3,3986
03/06/21,20:17:40,46.5,58.6,12.502,-103,3987
03/06/21,20:18:10,46.5,58.6,12.501,-102.7,3988
03/06/21,20:18:41,46.5,58.6,12.501,-103,3989
03/06/21,20:19:11,46.4,58.6,12.499,-103.7,3990
03/06/21,20:19:42,46.4,58.6,12.5,-103.4,3991
03/06/21,20:20:14,46.5,58.5,12.502,-103,3992
03/06/21,20:20:42,46.5,58.6,12.501,-103,3993
03/06/21,20:21:12,46.4,58.6,12.503,-103.4,3994
03/06/21,20:21:46,46.4,58.6,12.5,-103.2,3995
03/06/21,20:22:13,46.5,58.6,12.502,-102.7,3996
03/06/21,20:22:47,46.5,58.6,12.502,-103.1,3997
03/06/21,20:23:14,46.4,58.6,12.501,-103.4,3998
03/06/21,20:23:46,46.4,58.6,12.5,-103,3999
03/06/21,20:24:16,46.4,58.5,12.499,-102.9,4000
03/06/21,20:24:46,46.4,58.6,12.499,-103.1,4001
03/06/21,20:25:17,46.4,58.6,12.5,-103.3,4002
03/06/21,20:25:48,46.4,58.6,12.501,-103.5,4003
03/06/21,20:26:17,46.4,58.5,12.503,-103.8,4004
03/06/21,20:26:48,46.4,58.5,12.503,-102.6,4005
03/06/21,20:27:18,46.4,58.6,12.505,-102.7,4006
03/06/21,20:27:48,46.4,58.6,12.5,-103.7,4007
03/06/21,20:28:17,46.4,58.6,12.502,-103.6,4008
03/06/21,20:28:48,46.4,58.6,12.504,-103,4009
03/06/21,20:29:21,46.4,58.6,12.504,-103.7,4010
03/06/21,20:29:50,46.5,58.5,12.503,-103.7,4011
03/06/21,20:30:21,46.5,58.5,12.5,-103.3,4012
03/06/21,20:30:57,46.4,58.6,12.503,-103.7,4013
03/06/21,20:31:25,46.5,58.5,12.502,-103.2,4014
03/06/21,20:31:52,46.5,58.5,12.503,-103.2,4015
03/06/21,20:32:26,46.5,58.5,12.506,-102.9,4016
03/06/21,20:32:52,46.4,58.5,12.503,-103.3,4017
03/06/21,20:33:24,46.5,58.5,12.504,-103.1,4018
03/06/21,20:33:54,46.5,58.5,12.502,-103.5,4019
03/06/21,20:34:25,46.4,58.5,12.501,-103.3,4020
03/06/21,20:34:55,46.4,58.5,12.507,-102.8,4021
03/06/21,20:35:25,46.4,58.5,12.504,-103.3,4022
03/06/21,20:35:54,46.4,58.5,12.504,-103.3,4023
03/06/21,20:36:26,46.4,58.5,12.503,-103.1,4024
03/06/21,20:36:55,46.4,58.6,12.504,-103.5,4025
03/06/21,20:37:25,46.4,58.5,12.505,-103,4026
03/06/21,20:37:55,46.4,58.5,12.502,-102.8,4027
03/06/21,20:38:25,46.4,58.5,12.504,-102.6,4028
03/06/21,20:38:55,46.4,58.6,12.503,-103,4029
03/06/21,20:39:25,46.4,58.6,12.505,-103.3,4030
03/06/21,20:39:55,46.5,58.5,12.5,-103.9,4031
03/06/21,20:40:25,46.4,58.5,12.501,-103.1,4032
03/06/21,20:40:56,46.5,58.5,12.504,-102.7,4033
03/06/21,20:41:28,46.4,58.5,12.503,-103,4034
03/06/21,20:41:56,46.4,58.6,12.505,-102.7,4035
03/06/21,20:42:26,46.5,58.5,12.505,-102.7,4036
03/06/21,20:42:57,46.5,58.6,12.505,-102.4,4037
03/06/21,20:43:27,46.5,58.5,12.504,-103.4,4038
03/06/21,20:44:01,46.5,58.5,12.506,-103,4039
03/06/21,20:44:28,46.5,58.5,12.504,-102.7,4040
03/06/21,20:44:59,46.4,58.5,12.499,-103,4041
03/06/21,20:45:29,46.4,58.6,12.503,-103.2,4042
03/06/21,20:46:00,46.4,58.6,12.501,-102.8,4043
03/06/21,20:46:31,46.5,58.5,12.504,-102.8,4044
03/06/21,20:47:05,46.5,58.5,12.505,-103.2,4045
03/06/21,20:47:32,46.4,58.5,12.506,-103.4,4046
03/06/21,20:48:03,46.4,58.5,12.506,-102.7,4047
03/06/21,20:48:33,46.5,58.5,12.504,-102.8,4048
03/06/21,20:49:03,46.4,58.5,12.503,-103,4049
03/06/21,20:49:34,46.5,58.5,12.506,-102.9,4050
03/06/21,20:50:05,46.5,58.5,12.501,-103,4051
03/06/21,20:50:39,46.5,58.5,12.505,-102.7,4052
03/06/21,20:51:06,46.5,58.5,12.508,-103.2,4053
03/06/21,20:51:36,46.5,58.6,12.505,-103.5,4054
03/06/21,20:52:08,46.5,58.6,12.505,-103,4055
03/06/21,20:52:37,46.5,58.6,12.503,-103.1,4056
03/06/21,20:53:08,46.5,58.5,12.501,-103.6,4057
03/06/21,20:53:41,46.4,58.5,12.503,-103,4058
03/06/21,20:54:09,46.5,58.5,12.503,-102.6,4059
03/06/21,20:54:39,46.5,58.5,12.506,-103.4,4060
03/06/21,20:55:09,46.5,58.5,12.508,-103.1,4061
03/06/21,20:55:39,46.5,58.5,12.501,-102.7,4062
03/06/21,20:56:09,46.5,58.5,12.503,-102.7,4063
03/06/21,20:56:40,46.4,58.5,12.501,-103,4064
03/06/21,20:57:11,46.4,58.5,12.5,-103.1,4065
03/06/21,20:57:45,46.4,58.5,12.504,-103,4066
03/06/21,20:58:13,46.4,58.5,12.503,-103,4067
03/06/21,20:58:46,46.4,58.5,12.502,-103.7,4068
03/06/21,20:59:13,46.4,58.5,12.503,-102.8,4069
03/06/21,20:59:43,46.4,58.6,12.504,-103.5,4070
03/06/21,21:00:13,46.4,58.5,12.501,-103.3,4071
03/06/21,21:00:43,46.4,58.6,12.506,-103.3,4072
03/06/21,21:01:13,46.4,58.5,12.506,-102.9,4073
03/06/21,21:01:46,46.4,58.5,12.504,-103.4,4074
03/06/21,21:02:14,46.4,58.5,12.506,-103.7,4075
03/06/21,21:02:44,46.4,58.5,12.503,-103.8,4076
03/06/21,21:03:15,46.4,58.5,12.503,-103.8,4077
03/06/21,21:03:46,46.4,58.6,12.504,-103.9,4078
03/06/21,21:04:17,46.4,58.5,12.503,-103.9,4079
03/06/21,21:04:48,46.4,58.5,12.502,-103.6,4080
03/06/21,21:05:18,46.4,58.5,12.501,-104,4081
03/06/21,21:05:48,46.4,58.6,12.501,-103,4082
03/06/21,21:06:19,46.4,58.5,12.5,-103.3,4083
03/06/21,21:06:49,46.4,58.5,12.5,-103.3,4084
03/06/21,21:07:20,46.4,58.5,12.501,-103.4,4085
03/06/21,21:07:51,46.4,58.5,12.501,-102.7,4086
03/06/21,21:08:22,46.4,58.5,12.502,-104,4087
03/06/21,21:08:51,46.5,58.5,12.499,-103.3,4088
03/06/21,21:09:21,46.4,58.5,12.501,-103,4089
03/06/21,21:09:52,46.4,58.5,12.5,-103.1,4090
03/06/21,21:10:22,46.4,58.5,12.5,-103,4091
03/06/21,21:10:53,46.4,58.5,12.501,-103.3,4092
03/06/21,21:11:25,46.4,58.5,12.501,-103.5,4093
03/06/21,21:11:54,46.4,58.6,12.5,-103.5,4094
03/06/21,21:12:25,46.4,58.5,12.501,-103.3,4095
03/06/21,21:12:55,46.4,58.5,12.499,-103.6,4096
03/06/21,21:13:26,46.4,58.6,12.499,-103.1,4097
03/06/21,21:13:57,46.4,58.6,12.5,-103.3,4098
03/06/21,21:14:27,46.4,58.6,12.5,-103.1,4099
03/06/21,21:14:57,46.4,58.5,12.499,-103.1,4100
03/06/21,21:15:27,46.4,58.5,12.5,-103.3,4101
03/06/21,21:15:58,46.4,58.5,12.504,-103.2,4102
03/06/21,21:16:27,46.4,58.5,12.498,-103.3,4103
03/06/21,21:16:57,46.3,58.5,12.499,-103.3,4104
03/06/21,21:17:27,46.3,58.5,12.504,-103.7,4105
03/06/21,21:18:01,46.3,58.5,12.503,-103.2,4106
03/06/21,21:18:28,46.3,58.6,12.502,-103.6,4107
03/06/21,21:18:58,46.3,58.6,12.501,-102.5,4108
03/06/21,21:19:32,46.3,58.5,12.504,-102.6,4109
03/06/21,21:19:58,46.3,58.5,12.505,-103,4110
03/06/21,21:20:28,46.3,58.5,12.505,-102.7,4111
03/06/21,21:20:59,46.3,58.6,12.503,-102.6,4112
03/06/21,21:21:30,46.3,58.5,12.504,-103,4113
03/06/21,21:22:00,46.3,58.5,12.506,-103,4114
03/06/21,21:22:30,46.3,58.6,12.499,-102.5,4115
03/06/21,21:23:01,46.3,58.6,12.503,-102.8,4116
03/06/21,21:23:32,46.3,58.5,12.503,-103.2,4117
03/06/21,21:24:05,46.3,58.6,12.5,-102.7,4118
03/06/21,21:24:32,46.3,58.5,12.505,-102.7,4119
03/06/21,21:25:03,46.3,58.5,12.507,-102.8,4120
03/06/21,21:25:34,46.3,58.5,12.506,-103.1,4121
03/06/21,21:26:05,46.3,58.5,12.508,-103,4122
03/06/21,21:26:36,46.3,58.6,12.501,-103.1,4123
03/06/21,21:27:07,46.3,58.5,12.505,-103.3,4124
03/06/21,21:27:37,46.3,58.5,12.505,-103,4125
03/06/21,21:28:07,46.3,58.6,12.506,-103.1,4126
03/06/21,21:28:38,46.3,58.5,12.505,-103.3,4127
03/06/21,21:29:09,46.3,58.5,12.502,-102.8,4128
03/06/21,21:29:40,46.3,58.5,12.504,-103.1,4129
03/06/21,21:30:11,46.3,58.5,12.505,-102.7,4130
03/06/21,21:30:45,46.3,58.6,12.501,-102.9,4131
03/06/21,21:31:13,46.3,58.5,12.504,-103.6,4132
03/06/21,21:31:45,46.3,58.5,12.501,-102.8,4133
03/06/21,21:32:14,46.3,58.5,12.504,-103.3,4134
03/06/21,21:32:46,46.3,58.5,12.504,-103.7,4135
03/06/21,21:33:15,46.3,58.5,12.503,-103.5,4136
03/06/21,21:33:46,46.3,58.5,12.504,-103.3,4137
03/06/21,21:34:17,46.3,58.5,12.507,-103.6,4138
03/06/21,21:34:48,46.3,58.5,12.504,-103.7,4139
03/06/21,21:35:19,46.3,58.5,12.502,-103.4,4140
03/06/21,21:35:49,46.3,58.6,12.501,-103.7,4141
03/06/21,21:36:19,46.3,58.5,12.502,-103.3,4142
03/06/21,21:36:49,46.3,58.5,12.502,-103.6,4143
03/06/21,21:37:19,46.3,58.6,12.503,-103.6,4144
03/06/21,21:37:50,46.3,58.5,12.502,-103.9,4145
03/06/21,21:38:21,46.3,58.5,12.502,-104.3,4146
03/06/21,21:38:55,46.3,58.6,12.501,-103.5,4147
03/06/21,21:39:21,46.3,58.5,12.504,-103.4,4148
03/06/21,21:39:51,46.3,58.5,12.507,-103.3,4149
03/06/21,21:40:25,46.3,58.5,12.507,-102.7,4150
03/06/21,21:40:53,46.3,58.6,12.504,-103,4151
03/06/21,21:41:25,46.3,58.6,12.499,-103.3,4152
03/06/21,21:41:54,46.3,58.6,12.503,-103.6,4153
03/06/21,21:42:24,46.3,58.5,12.503,-102.8,4154
03/06/21,21:42:54,46.3,58.5,12.506,-102.8,4155
03/06/21,21:43:25,46.3,58.5,12.506,-102.9,4156
03/06/21,21:43:55,46.3,58.5,12.507,-103,4157
03/06/21,21:44:25,46.3,58.5,12.503,-102.4,4158
03/06/21,21:44:58,46.3,58.5,12.506,-103.4,4159
03/06/21,21:45:25,46.3,58.5,12.506,-103.1,4160
03/06/21,21:45:55,46.3,58.5,12.505,-102.5,4161
03/06/21,21:46:26,46.3,58.5,12.502,-103,4162
03/06/21,21:46:57,46.3,58.6,12.499,-103.6,4163
03/06/21,21:47:27,46.3,58.5,12.504,-103.3,4164
03/06/21,21:47:57,46.2,58.6,12.505,-103.6,4165
03/06/21,21:48:27,46.3,58.5,12.501,-103.6,4166
03/06/21,21:48:59,46.3,58.5,12.504,-102.9,4167
03/06/21,21:49:28,46.3,58.5,12.506,-103.1,4168
03/06/21,21:49:57,46.3,58.5,12.502,-103.1,4169
03/06/21,21:50:28,46.3,58.6,12.502,-103.6,4170
03/06/21,21:51:00,46.3,58.5,12.504,-102.6,4171
03/06/21,21:51:28,46.3,58.5,12.504,-102.4,4172
03/06/21,21:52:00,46.3,58.6,12.502,-103.1,4173
03/06/21,21:52:29,46.3,58.5,12.501,-103.7,4174
03/06/21,21:52:59,46.3,58.5,12.501,-103.3,4175
03/06/21,21:53:30,46.3,58.5,12.502,-103.1,4176
03/06/21,21:54:00,46.3,58.5,12.505,-103.5,4177
03/06/21,21:54:30,46.3,58.6,12.507,-103.5,4178
03/06/21,21:55:01,46.3,58.5,12.506,-103,4179
03/06/21,21:55:32,46.3,58.5,12.506,-103.3,4180
03/06/21,21:56:03,46.3,58.5,12.504,-103,4181
03/06/21,21:56:34,46.3,58.5,12.501,-103.7,4182
03/06/21,21:57:06,46.3,58.5,12.503,-103.4,4183
03/06/21,21:57:34,46.3,58.5,12.504,-103.4,4184
03/06/21,21:58:05,46.2,58.6,12.502,-104,4185
03/06/21,21:58:34,46.3,58.5,12.503,-103.2,4186
03/06/21,21:59:04,46.3,58.6,12.505,-102.8,4187
03/06/21,21:59:34,46.3,58.5,12.504,-103.5,4188
03/06/21,22:00:06,46.3,58.5,12.504,-103.5,4189
03/06/21,22:00:34,46.3,58.5,12.504,-103.2,4190
03/06/21,22:01:04,46.3,58.5,12.505,-103,4191
03/06/21,22:01:34,46.3,58.5,12.506,-103.4,4192
03/06/21,22:02:05,46.3,58.5,12.505,-102.8,4193
03/06/21,22:02:38,46.3,58.6,12.506,-103.5,4194
03/06/21,22:03:06,46.3,58.5,12.503,-103.8,4195
03/06/21,22:03:37,46.3,58.5,12.505,-103.3,4196
03/06/21,22:04:07,46.3,58.5,12.502,-103.6,4197
03/06/21,22:04:37,46.3,58.5,12.503,-103.8,4198
03/06/21,22:05:08,46.3,58.5,12.5,-103.3,4199
03/06/21,22:05:39,46.3,58.5,12.502,-103.2,4200
03/06/21,22:06:10,46.3,58.5,12.499,-103.4,4201
03/06/21,22:06:41,46.3,58.5,12.503,-103,4202
03/06/21,22:07:11,46.3,58.5,12.507,-103.3,4203
03/06/21,22:07:41,46.3,58.6,12.506,-102.7,4204
03/06/21,22:08:11,46.3,58.5,12.504,-102.7,4205
03/06/21,22:08:42,46.3,58.5,12.504,-102.7,4206
03/06/21,22:09:12,46.3,58.5,12.503,-103.1,4207
03/06/21,22:09:43,46.3,58.5,12.501,-103,4208
03/06/21,22:10:13,46.4,58.5,12.501,-103.1,4209
03/06/21,22:10:45,46.4,58.5,12.503,-103.2,4210
03/06/21,22:11:14,46.4,58.5,12.502,-103.2,4211
03/06/21,22:11:44,46.4,58.6,12.5,-103,4212
03/06/21,22:12:15,46.3,58.6,12.502,-103.3,4213
03/06/21,22:12:46,46.4,58.5,12.502,-102.7,4214
03/06/21,22:13:17,46.4,58.5,12.503,-102.9,4215
03/06/21,22:13:49,46.4,58.5,12.505,-103.7,4216
03/06/21,22:14:17,46.4,58.5,12.504,-103.8,4217
03/06/21,22:14:48,46.4,58.6,12.504,-102.9,4218
03/06/21,22:15:21,46.4,58.5,12.502,-103.7,4219
03/06/21,22:15:49,46.4,58.5,12.501,-103.7,4220
03/06/21,22:16:19,46.4,58.5,12.5,-103.5,4221
03/06/21,22:16:50,46.4,58.5,12.501,-103,4222
03/06/21,22:17:19,46.4,58.6,12.503,-103.5,4223
03/06/21,22:17:50,46.4,58.5,12.502,-102.9,4224
03/06/21,22:18:20,46.4,58.5,12.5,-103.2,4225
03/06/21,22:18:50,46.4,58.5,12.502,-103.4,4226
03/06/21,22:19:21,46.4,58.5,12.5,-103.5,4227
03/06/21,22:19:51,46.4,58.6,12.5,-103.7,4228
03/06/21,22:20:25,46.4,58.5,12.504,-103.5,4229
03/06/21,22:20:52,46.4,58.6,12.503,-103.7,4230
03/06/21,22:21:23,46.4,58.5,12.504,-103,4231
03/06/21,22:21:52,46.4,58.6,12.501,-103.7,4232
03/06/21,22:22:23,46.5,58.5,12.506,-103.4,4233
03/06/21,22:22:55,46.5,58.5,12.503,-103.3,4234
03/06/21,22:23:25,46.5,58.5,12.503,-103.7,4235
03/06/21,22:23:54,46.5,58.5,12.502,-104.2,4236
03/06/21,22:24:23,46.5,58.5,12.5,-104.6,4237
03/06/21,22:24:54,46.5,58.6,12.501,-104,4238
03/06/21,22:25:25,46.5,58.5,12.5,-103.7,4239
03/06/21,22:25:56,46.5,58.5,12.5,-103.5,4240
03/06/21,22:26:27,46.5,58.5,12.5,-103.2,4241
03/06/21,22:26:58,46.5,58.5,12.501,-103,4242
03/06/21,22:27:28,46.5,58.5,12.504,-103.3,4243
03/06/21,22:27:59,46.5,58.5,12.504,-104,4244
03/06/21,22:28:30,46.5,58.5,12.502,-103.8,4245
03/06/21,22:29:01,46.5,58.5,12.502,-104.3,4246
03/06/21,22:29:32,46.5,58.5,12.5,-103.9,4247
03/06/21,22:30:03,46.5,58.5,12.5,-104.6,4248
03/06/21,22:30:33,46.5,58.5,12.504,-103.3,4249
03/06/21,22:31:06,46.5,58.5,12.5,-103.7,4250
03/06/21,22:31:34,46.5,58.5,12.5,-103.9,4251
03/06/21,22:32:04,46.5,58.6,12.502,-104,4252
03/06/21,22:32:36,46.5,58.5,12.501,-103.6,4253
03/06/21,22:33:05,46.5,58.5,12.505,-102.8,4254
03/06/21,22:33:35,46.5,58.5,12.505,-102.8,4255
03/06/21,22:34:05,46.5,58.5,12.501,-103,4256
03/06/21,22:34:35,46.5,58.5,12.504,-102.8,4257
03/06/21,22:35:05,46.5,58.6,12.503,-102.9,4258
03/06/21,22:35:36,46.5,58.5,12.501,-103.1,4259
03/06/21,22:36:07,46.5,58.5,12.503,-103,4260
03/06/21,22:36:38,46.5,58.5,12.503,-103.3,4261
03/06/21,22:37:08,46.5,58.5,12.504,-103.7,4262
03/06/21,22:37:38,46.5,58.5,12.503,-104.5,4263
03/06/21,22:38:12,46.5,58.5,12.503,-103.3,4264
03/06/21,22:38:39,46.6,58.5,12.504,-103.8,4265
03/06/21,22:39:09,46.5,58.6,12.5,-103.9,4266
03/06/21,22:39:40,46.6,58.5,12.502,-103.7,4267
03/06/21,22:40:11,46.6,58.6,12.503,-103.7,4268
03/06/21,22:40:41,46.6,58.5,12.502,-103.6,4269
03/06/21,22:41:11,46.6,58.5,12.504,-103.3,4270
03/06/21,22:41:47,46.6,58.5,12.506,-103.6,4271
03/06/21,22:42:13,46.6,58.5,12.503,-104.4,4272
03/06/21,22:42:46,46.6,58.5,12.5,-103.8,4273
03/06/21,22:43:13,46.6,58.5,12.501,-103.3,4274
03/06/21,22:43:49,46.6,58.6,12.504,-103.6,4275
03/06/21,22:44:15,46.6,58.5,12.502,-103.3,4276
03/06/21,22:44:47,46.6,58.6,12.501,-104.3,4277
03/06/21,22:45:17,46.6,58.5,12.502,-103.8,4278
03/06/21,22:45:47,46.6,58.5,12.503,-104.1,4279
03/06/21,22:46:18,46.6,58.5,12.504,-104,4280
03/06/21,22:46:49,46.6,58.6,12.502,-102.8,4281
03/06/21,22:47:19,46.5,58.5,12.505,-103,4282
03/06/21,22:47:49,46.5,58.5,12.503,-103.2,4283
03/06/21,22:48:19,46.6,58.5,12.502,-103.7,4284
03/06/21,22:48:49,46.5,58.5,12.5,-103.2,4285
03/06/21,22:49:20,46.6,58.5,12.501,-104,4286
03/06/21,22:49:49,46.6,58.5,12.5,-104.2,4287
03/06/21,22:50:20,46.5,58.5,12.5,-104,4288
03/06/21,22:50:50,46.5,58.5,12.501,-103.3,4289
03/06/21,22:51:21,46.5,58.5,12.505,-103.6,4290
03/06/21,22:51:52,46.5,58.6,12.502,-103.4,4291
03/06/21,22:52:22,46.5,58.5,12.501,-103.3,4292
03/06/21,22:52:53,46.5,58.5,12.5,-103.7,4293
03/06/21,22:53:25,46.5,58.6,12.5,-102.8,4294
03/06/21,22:53:53,46.5,58.5,12.502,-103.2,4295
03/06/21,22:54:24,46.6,58.5,12.504,-103,4296
03/06/21,22:54:54,46.5,58.5,12.504,-103.7,4297
03/06/21,22:55:25,46.5,58.6,12.498,-102.9,4298
03/06/21,22:55:57,46.6,58.5,12.503,-103.7,4299
03/06/21,22:56:26,46.5,58.5,12.503,-103.6,4300
03/06/21,22:56:57,46.5,58.6,12.503,-103.3,4301
03/06/21,22:57:27,46.5,58.5,12.5,-103.6,4302
03/06/21,22:57:58,46.5,58.5,12.504,-103.1,4303
03/06/21,22:58:29,46.5,58.5,12.502,-102.7,4304
03/06/21,22:59:00,46.5,58.5,12.502,-102.9,4305
03/06/21,22:59:35,46.5,58.5,12.504,-104.2,4306
03/06/21,23:00:04,46.5,58.5,12.504,-103.8,4307
03/06/21,23:00:33,46.5,58.5,12.504,-103.1,4308
03/06/21,23:01:05,46.5,58.5,12.501,-103.9,4309
03/06/21,23:01:33,46.5,58.5,12.505,-103.7,4310
03/06/21,23:02:03,46.5,58.5,12.505,-103.1,4311
03/06/21,23:02:34,46.5,58.6,12.5,-103.4,4312
03/06/21,23:03:05,46.5,58.5,12.504,-104,4313
03/06/21,23:03:35,46.5,58.5,12.504,-104,4314
03/06/21,23:04:04,46.5,58.5,12.503,-103.2,4315
03/06/21,23:04:35,46.5,58.5,12.502,-103.8,4316
03/06/21,23:05:06,46.5,58.5,12.5,-103.9,4317
03/06/21,23:05:39,46.5,58.5,12.502,-103,4318
03/06/21,23:06:07,46.5,58.5,12.504,-103.6,4319
03/06/21,23:06:38,46.5,58.6,12.506,-104.3,4320
03/06/21,23:07:11,46.5,58.6,12.505,-103.3,4321
03/06/21,23:07:39,46.5,58.5,12.506,-103.3,4322
03/06/21,23:08:09,46.5,58.6,12.506,-104.3,4323
03/06/21,23:08:41,46.5,58.6,12.505,-103.7,4324
03/06/21,23:09:12,46.5,58.6,12.5,-103.8,4325
03/06/21,23:09:41,46.5,58.6,12.505,-103.8,4326
03/06/21,23:10:12,46.5,58.5,12.501,-103.3,4327
03/06/21,23:10:47,46.5,58.5,12.502,-104.3,4328
03/06/21,23:11:14,46.5,58.6,12.502,-103.9,4329
03/06/21,23:11:44,46.5,58.5,12.502,-103.6,4330
03/06/21,23:12:14,46.5,58.5,12.501,-102.7,4331
03/06/21,23:12:45,46.5,58.6,12.503,-103.3,4332
03/06/21,23:13:14,46.5,58.5,12.504,-103.1,4333
03/06/21,23:13:44,46.5,58.5,12.505,-103.2,4334
03/06/21,23:14:15,46.5,58.5,12.5,-103.2,4335
03/06/21,23:14:46,46.5,58.5,12.502,-103.4,4336
03/06/21,23:15:16,46.5,58.5,12.504,-103.4,4337
03/06/21,23:15:46,46.5,58.5,12.505,-103.9,4338
03/06/21,23:16:18,46.5,58.5,12.5,-104,4339
03/06/21,23:16:52,46.5,58.5,12.5,-103.7,4340
03/06/21,23:17:19,46.5,58.5,12.504,-103.3,4341
03/06/21,23:17:48,46.5,58.5,12.502,-102.5,4342
03/06/21,23:18:18,46.5,58.5,12.503,-103,4343
03/06/21,23:18:50,46.5,58.5,12.504,-103.1,4344
03/06/21,23:19:21,46.5,58.5,12.505,-103.3,4345
03/06/21,23:19:53,46.5,58.5,12.503,-103,4346
03/06/21,23:20:23,46.5,58.6,12.501,-104.3,4347
03/06/21,23:20:52,46.5,58.5,12.505,-104.8,4348
03/06/21,23:21:22,46.5,58.5,12.507,-104.3,4349
03/06/21,23:21:52,46.5,58.5,12.5,-104.4,4350
03/06/21,23:22:25,46.5,58.6,12.502,-103.5,4351
03/06/21,23:22:54,46.5,58.5,12.503,-104,4352
03/06/21,23:23:25,46.5,58.5,12.5,-103.3,4353
03/06/21,23:23:56,46.5,58.5,12.501,-103.2,4354
03/06/21,23:24:27,46.5,58.5,12.506,-103.4,4355
03/06/21,23:24:55,46.5,58.5,12.501,-103,4356
03/06/21,23:25:26,46.4,58.5,12.5,-103.5,4357
03/06/21,23:25:57,46.4,58.5,12.501,-104.4,4358
03/06/21,23:26:28,46.5,58.5,12.502,-103.5,4359
03/06/21,23:26:56,46.5,58.5,12.505,-104,4360
03/06/21,23:27:31,46.5,58.5,12.503,-104.6,4361
03/06/21,23:27:58,46.5,58.5,12.502,-104.1,4362
03/06/21,23:28:28,46.5,58.5,12.505,-103.3,4363
03/06/21,23:28:57,46.5,58.5,12.504,-103.4,4364
03/06/21,23:29:28,46.3,58.5,12.504,-104.2,4365
03/06/21,23:29:58,46.4,58.5,12.504,-103.7,4366
03/06/21,23:30:29,46.4,58.5,12.505,-104.1,4367
03/06/21,23:31:01,46.4,58.5,12.503,-103.7,4368
03/06/21,23:31:31,46.4,58.5,12.5,-103,4369
03/06/21,23:32:01,46.4,58.5,12.504,-102.7,4370
03/06/21,23:32:31,46.4,58.5,12.503,-102.8,4371
03/06/21,23:33:00,46.4,58.5,12.503,-102.6,4372
03/06/21,23:33:30,46.4,58.5,12.503,-102.7,4373
03/06/21,23:34:01,46.5,58.5,12.5,-102.7,4374
03/06/21,23:34:32,46.4,58.5,12.503,-102.8,4375
03/06/21,23:35:05,46.4,58.5,12.501,-103.5,4376
03/06/21,23:35:33,46.4,58.5,12.501,-103.3,4377
03/06/21,23:36:05,46.4,58.5,12.502,-102.8,4378
03/06/21,23:36:34,46.4,58.5,12.5,-102.9,4379
03/06/21,23:37:04,46.5,58.5,12.502,-103,4380
03/06/21,23:37:35,46.4,58.5,12.503,-103,4381
03/06/21,23:38:05,46.4,58.5,12.502,-103.1,4382
03/06/21,23:38:36,46.4,58.5,12.498,-103.4,4383
03/06/21,23:39:08,46.4,58.5,12.503,-103.4,4384
03/06/21,23:39:40,46.4,58.5,12.503,-103.1,4385
03/06/21,23:40:10,46.4,58.5,12.503,-103.3,4386
03/06/21,23:40:45,46.4,58.5,12.505,-103.3,4387
03/06/21,23:41:10,46.4,58.5,12.505,-103.3,4388
03/06/21,23:41:45,46.5,58.5,12.503,-103.6,4389
03/06/21,23:42:12,46.5,58.5,12.503,-103.4,4390
03/06/21,23:42:44,46.5,58.5,12.503,-104,4391
03/06/21,23:43:14,46.5,58.5,12.502,-103.3,4392
03/06/21,23:43:47,46.5,58.5,12.502,-103,4393
